x,y,z
-1.332960155515664,-0.0672424473965143,2.108878879326763
-1.3026226151707934,-0.07204234410067066,2.1251141509368914
-1.279871015359224,-0.07416789034756657,2.1389379317662214
-1.269702779258157,-0.06694706572912922,2.166453105454508
-1.267032506664208,-0.05236062713004875,2.2027011268127556
-1.2668693087173062,-0.03257255418042115,2.2367567602332703
-1.2575660173549292,-0.020849040408134213,2.2720867571303436
-1.2269503577783947,-0.016024129479670926,2.2773912829030554
-1.2100607558424854,-0.014791099251950877,2.276882172766607
-1.2039618787054396,-0.003812384830317066,2.2812148455071006
-1.2050488055597077,0.012733609701504727,2.267763748318017
-1.2043069609334731,0.02097031294034445,2.2406493753014605
-1.2031919423234598,0.01751949801395902,2.2110415245683415
-1.2026752741425888,0.0029040328275439023,2.1801271200894674
-1.1981163721198997,-0.011729634446994477,2.1513135833279957
-1.1916103050778146,-0.006153417897966572,2.11916908973578
-1.1766834911847177,-0.007489669024631883,2.1158082636477693
-1.1631439961060563,-0.02448566960397783,2.1095117219910375
-1.1572277238578885,-0.03066063167113209,2.120953235673898
-1.155125770411008,-0.028614389981789806,2.15122376967761
-1.1528419886498835,-0.02908506684154032,2.1692831149256007
-1.136750989575918,-0.03663985705430892,2.158661026480911
-1.1204646273440921,-0.05021404976764188,2.161064352259097
-1.1033137346355137,-0.05902444634705914,2.162662043996449
-1.0631263744850428,-0.04901393588948992,2.1645596875983903
-1.0077961563403515,-0.041209163629460824,2.1654419994853145
-0.9347699649932035,-0.03428863896362038,2.167016737794936
-0.8542566560694616,-0.028194154664565648,2.1680701782528145
-0.7720773898478549,-0.02322128878223644,2.1690017234366095
-0.6686694514502455,-0.0173877842728626,2.1701898383585294
-0.5701097530742336,-0.012811787328615305,2.1714113671236777
-0.4624818636504364,-0.008126784293707163,2.1725221277623237
-0.3525194686250768,-0.004437275143458297,2.1729921555882745
-0.23793517620379728,-0.0006540857525097826,2.1735640399685936
-0.11694393072109295,0.002732260638998973,2.1743463507537455
0.004134128403693586,0.005836944630861973,2.1747003733961807
0.1255737595964726,0.009271155113136807,2.1750689269566212
0.2549656868409122,0.012682330070657326,2.1746471962153238
0.3869929595457512,0.016830262490248018,2.174070954671676
0.5229343853356568,0.02178758893115494,2.1734051417057416
0.6539702913671308,0.026762355381367644,2.172726271430078
0.7838417563562381,0.03251974066094196,2.17207005238397
0.9170032368237252,0.039049278164926496,2.168658110676736
1.0490624514744766,0.046632296093815216,2.1520244601083975
1.1840897390298182,0.05606870250063141,2.118380844780472
1.2710199674695828,0.06380129322469347,2.0806037072092933
1.3430104345940068,0.07341154161578027,2.019699997475709
1.4212129088135133,0.08216228646888513,1.982156873095617
1.423977927495598,0.08067429964438437,1.9504874603047258
1.3815214332470158,0.0629606539940969,1.990022893397995
1.3338531346865015,0.041852175135888806,2.0377836241469605
1.2827052761549975,0.014175782261826052,2.090962028891814
1.2424678433023826,-0.009852578783754012,2.135117829745857
1.1980222592742098,-0.03525339215729018,2.1738759427776326
1.152124433973034,-0.06071717112088248,2.2086268705816385
1.11287371317422,-0.07912075298522929,2.230795030483729
1.0858725625592995,-0.08721697004642448,2.240915621237495
1.0718120082592564,-0.08120317786137014,2.2495132162962483
1.0939361344349658,-0.06133605607665497,2.2425063461146997
1.1225549847885867,-0.044162291020675024,2.235280032816664
1.1623546929324338,-0.02428910360548362,2.222885291049
1.198570405321711,-0.004882605193249344,2.210221317745498
1.2287003854795724,0.016772742875256878,2.1907534411275296
1.2418166707628846,0.03195672160078283,2.173161849849828
1.2375507161247432,0.019720597948307925,2.152103910500866
1.2368937244214777,0.001775041195439303,2.125406518539269
1.24125899375286,-0.015249985040212714,2.100984673966502
1.2496566513832053,-0.03044190406788217,2.06370821901056
1.2574202362544786,-0.03945709663733038,2.022250267201851
1.2653549630084366,-0.04565370333856532,1.9773373672287522
1.2750600093745836,-0.051186811439085114,1.932131962395326
1.28447630297641,-0.05427682409922808,1.8928282143498703
1.2946008017767816,-0.05714124152933964,1.8496590352523217
1.304026737120731,-0.05836137766208939,1.8054410404516712
1.312015063194637,-0.058662563049987,1.7628446946890628
1.3192665394978687,-0.058314538996831373,1.7176729609466663
1.325004257482633,-0.05743414214890162,1.6684042709832962
1.3279914113205418,-0.056111671890957504,1.6258912572908537
1.3294559576792677,-0.05496932905764697,1.5810194107926177
1.3291945915252668,-0.05419585149613709,1.5366603311293252
1.327327059004468,-0.053898995220607225,1.4905865436621686
1.324102726508367,-0.053680788507829376,1.4470225953891147
1.3194529423032446,-0.05407764184063166,1.4025519963405122
1.3131701815634962,-0.05478930915483585,1.3546364302421587
1.3051839999980361,-0.05529547052826332,1.3048618795003069
1.2966834021003177,-0.05601497086570906,1.259479592005385
1.2852183501236274,-0.0567176537962233,1.2110273669649776
1.270402153311125,-0.056929455887942966,1.1663320871120055
1.2494220008440102,-0.05653164648836617,1.1243421570804932
1.2115746617976908,-0.05369545064637765,1.0794248338737256
1.1707847786140662,-0.049983373810171386,1.0427679985358238
1.1288380569005825,-0.04586588522420993,1.0090885410765316
1.0874830823956245,-0.0409272329273134,0.97871556306731
1.0479142580232839,-0.035463854137965316,0.9425396685281762
1.0348990191407024,-0.03841654382262342,0.8757603497708111
1.0120368486406042,-0.03666913225683642,0.7554990717718252
0.9077573487022834,-0.007678453063898693,0.7139468482723224
0.8018435494905934,0.018803560003505138,0.7177310658237851
0.6970157189607236,0.04384261174844214,0.6901111264766492
0.611986481660263,0.06435824942113974,0.7071618901328874
0.5183269764566988,0.08822468581781087,0.7467017409315507
0.4263430405998988,0.10959520250755629,0.7455735150532239
0.34407978278293616,0.1285575549037132,0.7766644501284982
0.33070627880750925,0.14024458111732013,0.7853445468238689
0.3925399522000016,0.13052296398116273,0.7660028825473172
0.4700649002310587,0.11419392006444526,0.7344856706917982
0.5483870511655182,0.09365411823093119,0.6979880048767271
0.644399799841593,0.07274649216653813,0.6924784019233008
0.7440799274676301,0.05290505775037808,0.684222360419178
0.8500799761316309,0.03143155830726509,0.6975274063692506
0.9500335253913498,0.00543047625363717,0.720505540322704
1.0259592616600441,-0.01726157165119056,0.7375667018761611
0.9861158871532911,-0.024572280713120714,0.7057238954060002
0.039540009969593976,-0.0010667503907695844,0.028234041811300264
1.0737983696422497,-0.03127693659751886,0.7639037685481493
1.0664751738673937,-0.031276366900000345,0.7606544069568931
0.9966155656766673,-0.022506364425888013,0.7258680722888378
0.9089539927268406,-0.004986955196823107,0.7044877681619237
0.8115612902096071,0.019224537149230572,0.690779939589747
0.7180259566563023,0.04302992928338664,0.6820652679013087
0.6256430281261603,0.06522521722286277,0.6888971855289092
0.5250928350524939,0.08692830466954292,0.7028584138209663
0.43895553519226216,0.10794860555577512,0.7352748650496833
0.37321973513588136,0.12928508385434323,0.7614060693840502
0.35722540282268667,0.13856902812314237,0.7640118254790343
0.41575531058787024,0.1278162249746837,0.7449279721544753
0.4963125206986971,0.11111476953815794,0.7154578194520534
0.5902668414295066,0.09147766457887506,0.6924841059362995
0.6846245900964371,0.06635955456936624,0.6811971546999138
0.7761788113991919,0.04199090933182548,0.6829206601442243
0.8642845607814387,0.020175335051531473,0.6969810963041548
0.9517284019363761,-0.00393639938371861,0.7130621648956573
1.018498965467159,-0.024777390913777914,0.7334290960853279
1.0357335917220305,-0.037320066695047546,0.7455747956326816
0.9824881697880359,-0.026803363384246864,0.7221627808729867
0.9092341460375182,-0.011325681727676949,0.7007709867332572
0.8190218395713084,0.010376004636922441,0.6871903495224057
0.7174960020523767,0.0366796065799851,0.6831746244699624
0.6275235594518161,0.06168574587038742,0.6867851003323419
0.5455883290189101,0.08520326047985015,0.69838513300878
0.4675732982903582,0.10810330316573916,0.7180127485634994
0.4007064891238207,0.13309522793549347,0.7490888313089215
0.3968123657599953,0.1422565026909595,0.7471036451932695
0.4585662068941721,0.1324471120300167,0.7248131637963388
0.5319029764150718,0.11595201204585144,0.7050944695318196
0.6317920179511111,0.09114061872261993,0.6870424874494411
0.7230180595682283,0.06578271786112685,0.6808345633617476
0.8105159331908807,0.040757704627862865,0.6858450869760523
0.919829180649921,0.008792636916434142,0.7056341755482158
0.9961592680917921,-0.01887575970572067,0.7270013290791129
1.0363627547416516,-0.040307283366498366,0.7437095102656447
0.9910322580942642,-0.035246005858682296,0.7264431815350446
0.918977506381477,-0.019868811577157332,0.705358034947131
0.8391879601892114,0.0005941697435244359,0.6900360927519552
0.7477148708352646,0.02562951455412783,0.6816690976884484
0.6593943862312631,0.05115262671839345,0.6827389802051713
0.5814100638872642,0.07532210971286087,0.6920595789972297
0.5013924255371095,0.10357220458984376,0.710912170410156
