Timestamp,drone_x,drone_y,drone_z
0.0,1.5998059155832876,3.7818679434174405e-05,-0.8959830241245192
0.02083333333333333,1.5997157182646415,0.00014659322453750955,-0.8915153828639377
0.04166666666666666,1.599802484668635,0.00026005095221139925,-0.8866376336809336
0.0625,1.6001323700006047,0.0003884472182849493,-0.8811835677285516
0.08333333333333331,1.6006664305949978,0.0005096868485677538,-0.8750433883389774
0.10416666666666669,1.601339266157207,0.0006167112964538101,-0.8682047428011315
0.125,1.6020996206557354,0.0007801359064109907,-0.8608781743002571
0.14583333333333334,1.602803335454728,0.0009944515733699764,-0.8530236860839746
0.16666666666666663,1.6034190064289457,0.0012260892491227308,-0.8445292061075331
0.1875,1.6038913338898606,0.0014764536792598545,-0.8352282292126174
0.20833333333333331,1.604094502476035,0.0017249736170227455,-0.8249508828274574
0.22916666666666663,1.6040360453362545,0.0019509933503261544,-0.8136153745458385
0.25,1.6037401976741201,0.0021929507874707747,-0.8011846223073837
0.27083333333333326,1.603251546830671,0.0024915140012804968,-0.7876446834874764
0.2916666666666667,1.6025651285498883,0.0028234324303127406,-0.7730108917825251
0.3125,1.6016773692724808,0.003156217467923775,-0.7573193038990398
0.33333333333333326,1.6006598385923843,0.00352501018270217,-0.7406102604851668
0.3541666666666667,1.5996053592580528,0.003975374679887483,-0.7229264895861796
0.375,1.598545847324127,0.004484938414608494,-0.7043190034982312
0.39583333333333326,1.5974935950566453,0.005019267081041331,-0.6848374791278691
0.41666666666666663,1.596496585751219,0.005587746908003126,-0.6645255155230998
0.4375,1.5955930337101647,0.006185383669206372,-0.6434298431120158
0.45833333333333326,1.5947592924697864,0.006759885601666866,-0.6215935939041934
0.47916666666666663,1.5939655763655458,0.007272430642378329,-0.5990580391483664
0.5,1.593246755522238,0.007748536044933331,-0.5758659769826255
0.5208333333333334,1.59264990904225,0.008225189690203258,-0.5520593701658429
0.5416666666666665,1.5921667429593283,0.008680788049694483,-0.5276743372428185
0.5625,1.5917834421706198,0.009086036520530591,-0.502751820714092
0.5833333333333334,1.5915327927897445,0.009464928333534637,-0.4773343553577256
0.6041666666666665,1.5914430755717426,0.009843691084968222,-0.4514505374099571
0.625,1.5914919584070217,0.010187431924537749,-0.42512360275364647
0.6458333333333334,1.5916507269375566,0.01045216853851348,-0.39838460235821915
0.6666666666666665,1.5919386009847336,0.010646590837188635,-0.3712605634264665
0.6875,1.5923753274816954,0.010783448593088447,-0.34377328758243375
0.7083333333333334,1.5929294730044083,0.010825603833495193,-0.3159402739013546
0.7291666666666665,1.593564457235567,0.010735100188031726,-0.28778317198036496
0.75,1.5942940354215223,0.01052887082472148,-0.25932075915434827
0.7708333333333333,1.5951336817728623,0.010230698223092794,-0.23057043979559944
0.7916666666666665,1.5960377705550475,0.009834686175444678,-0.20195438276737643
0.8125,1.596954389250523,0.009343444333722249,-0.17400482361911562
0.8333333333333333,1.5978856401254078,0.008790545675245382,-0.14703274498416774
0.8541666666666665,1.5988419035891972,0.008216484044094613,-0.12120461416095751
0.875,1.5998123469178847,0.007624227479837395,-0.09658921152184674
0.8958333333333333,1.6007660889927118,0.007009189769867926,-0.07321552233869966
0.9166666666666665,1.6016859993650114,0.006395566054825326,-0.05108430325576063
0.9375,1.6025683675551332,0.005812685045063135,-0.03016550078338809
0.9583333333333331,1.6033896758815505,0.0052609030069705135,-0.010414917419713898
0.9791666666666665,1.6041213864548125,0.004732666057131585,0.008216448457834646
1.0,1.604764886067012,0.0042496721418198045,0.025775909958069665
1.0208333333333333,1.605325805472277,0.0038356682163469017,0.042311492415211704
1.0416666666666667,1.6057845022576858,0.0034788275613738305,0.05788560115316721
1.0625,1.6061152270843744,0.0031631660064420333,0.072546166659885
1.0833333333333333,1.6063235380523135,0.0029046831369188286,0.08632822137575569
1.1041666666666667,1.6064344977041554,0.0027312486920479224,0.09930007900375393
1.125,1.6064376775401683,0.002632779699438052,0.11151389119235211
1.1458333333333333,1.606314663163604,0.0025902968593994927,0.12300510743138737
1.1666666666666667,1.6060836913869698,0.002612097752508396,0.13381231570411978
1.1875,1.6057776859298754,0.002704487821465804,0.14398057682449772
1.2083333333333333,1.6053949023560987,0.0028377788380656286,0.15355390729996632
1.2291666666666667,1.6049271709796553,0.0029799179933981314,0.16257087327382713
1.25,1.6044048283430612,0.003138617931076182,0.171063562724179
1.2708333333333333,1.603864480289052,0.0033290562155662,0.17905825489590255
1.2916666666666667,1.6033021884822034,0.003528134280836205,0.1865779750006613
1.3125,1.602709851492151,0.003708694939225095,0.1936482459828437
1.3333333333333333,1.6021228371391694,0.0038867833813700935,0.20029574672441153
1.3541666666666667,1.6015846583277642,0.00408547562316515,0.20654184825632016
1.375,1.60109837374996,0.004285856599258371,0.21240923653854904
1.3958333333333333,1.600660119858444,0.004460820140478554,0.2179274909292146
1.4166666666666667,1.6002918086376274,0.004623701015314305,0.22312364737619061
1.4375,1.6000014885629033,0.004795073851891221,0.22801693675619017
1.4583333333333333,1.5997662975516544,0.0049506347562792595,0.23262684738059947
1.4791666666666667,1.599576649453029,0.005057687801872589,0.23696890770947499
1.5,1.5994481595559171,0.005126336501372776,0.24105273527320592
1.5208333333333333,1.5993803260418582,0.005172908591662436,0.24489016918087936
1.5416666666666667,1.5993582576889418,0.005168380826333583,0.24849509988132268
1.5625,1.599394943485298,0.005075184892236907,0.251881974351267
1.5833333333333333,1.5995029959119593,0.004896482417698113,0.2550653488928234
1.6041666666666667,1.5996479331366695,0.004648808325743915,0.25805952169636903
1.625,1.5997877137187724,0.004321616006452471,0.2608772881725758
1.6458333333333333,1.5999246165609493,0.003909788272769833,0.26352984799660994
1.6666666666666667,1.6000672906432745,0.003454101332852331,0.2660267170527586
1.6875,1.6001896417544534,0.0030002969634227673,0.268376667232185
1.7083333333333333,1.6002703615961147,0.0025482088327806814,0.27058533672940666
1.7291666666666667,1.6003334457797056,0.002087462334975619,0.2726652348339602
1.75,1.600407648238514,0.0016513543096060238,0.2746284706179809
1.7708333333333333,1.6004730033011816,0.0012790699254144888,0.2764815775694054
1.7916666666666667,1.600500050914709,0.0009604813835651637,0.2782289074160802
1.8125,1.600504537099564,0.0006758045833978582,0.27987565668078584
1.8333333333333328,1.6005082404202475,0.00045013301969156784,0.28142688015524553
1.8541666666666667,1.6004848842333763,0.0003136798354987472,0.2828859175786991
1.875,1.6003997064126052,0.0002463788517092314,0.284256649211851
1.8958333333333328,1.6002645831335502,0.00021829957749519417,0.2855443085567799
1.9166666666666667,1.6000984379669583,0.0002443903219849884,0.286750846800661
1.9375,1.5998874655746282,0.0003459235404264749,0.287881960442407
1.9583333333333328,1.5996277883244745,0.0004952218863943232,0.2889452330467319
1.9791666666666667,1.5993564126396669,0.0006554661154754308,0.28994692996953053
2.0,1.599105290219874,0.0008343641518021651,0.290891002287307
2.020833333333333,1.5988540305533074,0.001043049317772948,0.2917809764463557
2.0416666666666665,1.5985725262977044,0.0012398852625438049,0.2926200089008486
2.0625,1.5982763751390419,0.001370534298532985,0.2934106984309921
2.083333333333333,1.5979864317202386,0.0014259216820024204,0.2941521769727715
2.1041666666666665,1.5976861091887795,0.001431934286669346,0.2948501098383107
2.125,1.5973637634101687,0.0014003219078912255,0.2955072207815246
2.145833333333333,1.5970560762579475,0.00131372802234323,0.2961259846441766
2.1666666666666665,1.5968054171567978,0.0011722272224969784,0.29670712190341253
2.1875,1.596605604883113,0.0009957324205688775,0.29725393935724664
2.208333333333333,1.59644241154533,0.0007773390059864105,0.29776866585822304
2.2291666666666665,1.5963456455671134,0.0005017969613481078,0.2982511892853017
2.25,1.5963470854236834,0.0001989011260699188,0.2987021526185232
2.270833333333333,1.596426806054948,-9.836855803564999e-05,0.2991237832501388
2.2916666666666665,1.5965538833644701,-0.0004109249494977289,0.2995185012196697
2.3125,1.5967429516677845,-0.000771786877334051,0.29988766337933037
2.333333333333333,1.5970149481489126,-0.001169954104944252,0.30023423033174534
2.3541666666666665,1.5973426932973993,-0.0015881769904990538,0.3005584959329006
2.375,1.597687898946388,-0.002033917631191809,0.3008640569480383
2.395833333333333,1.598057623034341,-0.0024945496421035903,0.30115325555948114
2.4166666666666665,1.5984628628372761,-0.0029489797378949114,0.301425783990791
2.4375,1.598862143043271,-0.0034074817422499537,0.3016842821281198
2.458333333333333,1.5992029123116678,-0.0038751400403770207,0.3019296158480218
2.4791666666666665,1.5994805829760106,-0.004311111244701424,0.30216026904436677
2.5,1.5997093703988912,-0.004671203105568818,0.3023774625311051
2.520833333333333,1.599870837435617,-0.004962535858285466,0.3025827361777418
2.5416666666666665,1.5999407388828433,-0.0052041697265709855,0.3027756868553819
2.5625,1.5999426971688426,-0.005370542367896425,0.3029560093369694
2.583333333333333,1.5999073326926267,-0.00543272629163139,0.303122976071871
2.6041666666666665,1.5998159381951325,-0.005414073738639812,0.30327685974687935
2.625,1.5996419400858273,-0.005348466588354915,0.3034194015170415
2.645833333333333,1.5994062060775391,-0.005224323884241029,0.30355413656862984
2.6666666666666665,1.5991351691597682,-0.005026674186863624,0.3036790975324515
2.6875,1.5988127340203357,-0.004792221224113191,0.303797315463179
2.708333333333333,1.5984236694699225,-0.004567922653681696,0.30391256836594027
2.7291666666666665,1.5979997534283572,-0.004355264906366652,0.30402454112344635
2.75,1.597576657814665,-0.0041463845350268565,0.3041318747102262
2.770833333333333,1.5971387347435535,-0.003962158486621825,0.30423490136380815
2.7916666666666665,1.5966606546200632,-0.003812918838097964,0.304331882457451
2.8125,1.5961630651244836,-0.003674790671017904,0.3044242169349154
2.833333333333333,1.5956725300664671,-0.0035350549904218397,0.3045084712025514
2.8541666666666665,1.5951752894585551,-0.0034201568626907475,0.30458697206466456
2.875,1.5946622885914634,-0.0033485443774076704,0.3046631578618426
2.895833333333333,1.594171079760507,-0.003290375784499434,0.3047370888396781
2.9166666666666665,1.5937438425159538,-0.003210134979100735,0.30480713854548314
2.9375,1.59337138108462,-0.00312423616102585,0.3048727598780958
2.958333333333333,1.5930336375652119,-0.0030587879706259,0.3049342774124666
